,Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Cluster
56680,1,45.0,14,80574.12,6707.509999999998,0.0,3.0,4.0,1.0,10.0,6.0,2.0,1.0,1,1142.39,42.08848979582742,356.0,0,56.99565327963241,425.79437531618777,4,467.9609714041798,1
56681,2,45.0,14,80574.12,6707.509999999998,0.0,3.0,4.0,1.0,10.0,7.0,-5.0,1.0,1,1142.39,33.20308894354175,357.0,0,56.99565327963241,153.10540616589668,0,700.649940554471,1
56684,5,45.0,14,80574.12,6707.509999999998,0.0,3.0,4.0,1.0,5.0,2.0,2.0,1.0,1,1142.39,32.08248582902156,360.0,0,56.99565327963241,252.6754233811368,4,641.0799233392307,1
56685,6,46.0,14,80574.12,6707.509999999998,0.0,3.0,4.0,1.0,10.0,2.0,0.0,1.0,1,1142.39,24.94693879976423,361.0,0,56.99565327963241,10000.0,4,446.8304207314052,1
56720,1,25.0,13,60363.5,5277.291666666667,3.0,7.0,5.0,0.0,8.0,3.0,8.379999999999999,0.0,1,158.8,36.44084685099793,208.0,0,0.0,64.25978296398914,4,703.4693837026774,1
56721,2,26.0,13,60363.5,5277.291666666667,3.0,7.0,5.0,0.0,8.0,0.0,2.38,0.0,1,158.8,36.405556189516304,209.0,0,0.0,420.1280211624122,3,377.6011455042545,1
56722,3,26.0,13,60363.5,5277.291666666667,3.0,7.0,5.0,0.0,8.0,0.0,-0.6200000000000001,0.0,1,158.8,32.01868195160409,210.0,0,0.0,292.2287336495958,4,497.35632935563615,1
56723,4,26.0,13,60363.5,5277.291666666667,3.0,7.0,5.0,0.0,8.0,0.0,2.38,0.0,1,158.8,29.595879115464765,211.0,0,0.0,164.32944613677947,4,633.3997205298872,1
56792,1,44.0,1,70943.86,5981.988333333334,4.0,4.0,12.0,1.0,14.0,16.0,13.14,6.0,2,326.61,33.41933756929396,381.0,1,39.690753621017095,146.4339627828188,0,652.0741169294973,1
56794,3,44.0,1,70943.86,5981.988333333334,4.0,4.0,12.0,1.0,14.0,16.0,13.14,6.0,2,326.61,24.86632157488477,383.0,1,39.690753621017095,42.51170025338586,0,755.9963794589305,1
56796,5,45.0,1,70943.86,5981.988333333334,4.0,4.0,12.0,1.0,14.0,14.0,13.14,6.0,2,326.61,41.91085611045382,385.0,1,39.690753621017095,209.1332940170537,1,599.3747856952625,1
56797,6,45.0,1,70943.86,5981.988333333334,4.0,4.0,12.0,1.0,14.0,16.0,13.14,6.0,2,326.61,34.685436077301155,386.0,1,39.690753621017095,283.58297032388174,0,544.9251093884345,1
56798,7,45.0,1,70943.86,5981.988333333334,4.0,4.0,12.0,1.0,14.0,16.0,13.14,6.0,2,326.61,36.31663624396304,387.0,1,39.690753621017095,177.78362839993628,0,682.5895811522233,1
56822,7,51.0,8,102745.4,8615.116666666667,3.0,4.0,11.0,0.0,14.0,15.0,3.8,4.0,1,465.88,37.39932976017138,199.0,0,0.0,568.1362588272427,2,553.3754078394239,1
56840,1,36.0,3,63213.12,5233.76,4.0,4.0,9.0,4.0,15.0,6.0,8.47,4.0,1,584.85,23.798873212237982,274.0,0,166.11765267523805,309.8402309406189,5,337.4181163841432,1
56842,3,36.0,3,63213.12,5233.76,4.0,4.0,9.0,4.0,14.0,6.0,8.47,4.0,1,584.85,25.521805503653173,276.0,0,166.11765267523805,120.5984327262093,0,476.6599145985528,1
56843,4,36.0,3,63213.12,5233.76,4.0,4.0,9.0,4.0,15.0,9.0,8.47,4.0,1,584.85,35.20017317382049,277.0,0,166.11765267523805,213.56609522821483,1,393.6922520965472,1
56844,5,36.0,3,63213.12,5233.76,4.0,4.0,9.0,4.0,11.0,9.0,8.47,7.0,1,584.85,36.03390888440385,278.0,0,166.11765267523805,153.2178377347916,3,474.0405095899705,1
56845,6,36.0,3,63213.12,5233.76,4.0,4.0,9.0,4.0,16.0,9.0,8.47,7.0,1,584.85,40.11206848774151,279.0,0,166.11765267523805,172.89815140826306,4,464.3601959164991,1
56850,3,24.0,12,68354.84,5851.236666666668,5.0,5.0,7.0,7.0,23.0,10.0,19.95,5.0,2,914.82,34.254633284811405,109.0,1,241.74633356283871,308.89198562312765,3,304.4853474807004,1
56851,4,24.0,12,68354.84,5851.236666666668,5.0,5.0,7.0,7.0,26.0,12.0,21.95,5.0,2,914.82,28.17818315796771,110.0,1,241.74633356283871,10000.0,5,252.3794185075596,1
56852,5,24.0,12,68354.84,5851.236666666668,5.0,5.0,7.0,7.0,20.0,13.0,15.95,5.0,2,914.82,36.762362850818576,109.0,1,241.74633356283871,85.74807406832619,0,497.6292590355018,1
56872,1,24.0,7,73062.6,6267.55,4.0,7.0,20.0,4.0,24.0,15.0,14.24,5.0,2,280.1,40.72892523861135,202.0,1,176.85244341466438,10000.0,3,470.84309429961127,1
56873,2,24.0,7,73062.6,6267.55,4.0,7.0,20.0,4.0,20.0,12.0,14.24,5.0,2,280.1,31.9134282919514,203.0,1,176.85244341466438,436.55569956348864,3,283.3468570218472,1
56874,3,24.0,7,73062.6,6267.55,4.0,7.0,20.0,4.0,20.0,15.0,14.24,8.0,2,280.1,42.11699664286101,204.0,1,176.85244341466438,109.14463954374328,0,580.7579170415925,1
56876,5,24.0,7,73062.6,6267.55,4.0,7.0,20.0,4.0,21.0,12.0,7.24,8.0,2,280.1,34.69894923058027,206.0,1,176.85244341466438,262.1704766958133,2,447.7320798895225,1
56880,1,20.0,2,64341.36,5621.78,2.0,3.0,1.0,0.0,0.0,5.0,8.6,2.0,1,642.93,41.58114978175971,363.0,0,0.0,100.13533909058224,1,712.0426609094177,1
56881,2,20.0,2,64341.36,5621.78,2.0,3.0,1.0,0.0,2.0,5.0,8.6,2.0,1,642.93,25.253612250816737,368.0,0,0.0,180.11169162338456,1,632.0663083766153,1
56884,5,20.0,2,64341.36,5621.78,2.0,3.0,1.0,0.0,0.0,5.0,8.6,5.0,1,642.93,27.57220653915208,367.0,0,0.0,499.41642192693496,4,342.761578073065,1
56885,6,20.0,2,64341.36,5621.78,2.0,3.0,1.0,0.0,0.0,5.0,8.6,5.0,1,642.93,36.54707436885446,368.0,0,0.0,194.518359521549,1,617.659640478451,1
56886,7,21.0,2,64341.36,5621.78,2.0,3.0,1.0,0.0,0.0,2.0,8.6,921.0,1,642.93,35.6919327755155,369.0,0,0.0,194.518359521549,1,517.608397320987,1
56887,8,21.0,2,64341.36,5621.78,2.0,3.0,1.0,0.0,0.0,5.0,1.5999999999999996,5.0,1,642.93,31.19593730183,370.0,0,0.0,222.98194789605148,1,589.1960521039485,1
56942,7,29.0,14,119223.09,10046.2575,0.0,6.0,2.0,0.0,23.0,6.0,4.53,1114.0,1,14.96,34.1855214733838,266.0,0,0.0,390.2593121641685,1,864.3664378358313,1
57073,2,28.0,13,71716.6,6098.383333333334,3.0,5.0,9.0,3.0,11.0,20.0,7.65,7.0,2,418.54,29.3801017904284,197.0,1,104.29308532550588,108.6022934448772,0,636.9429545629504,1
57110,7,29.0,5,106839.09,9018.2575,0.0,1.0,5.0,2.0,10.0,8.0,9.96,4.0,1,1138.94,42.16335691818542,376.0,0,105.41856111470352,210.42205013778545,0,825.9851387475111,1
57147,4,26.0,14,113105.1,9278.425,4.0,3.0,12.0,1.0,2.0,2.0,7.47,5.0,1,1037.47,29.61119784247282,221.0,0,50.32667862971585,317.31340044357336,2,820.2024209267108,1
57148,5,27.0,14,113105.1,9278.425,4.0,3.0,12.0,1.0,2.0,3.0,7.47,5.0,1,1037.47,41.90595675427311,222.0,0,50.32667862971585,170.79263986624682,0,946.7231815040374,1
57149,6,27.0,14,113105.1,9278.425,4.0,3.0,12.0,1.0,2.0,3.0,7.47,5.0,1,1037.47,36.85989729358455,223.0,0,50.32667862971585,132.3609028829193,1,995.1549184873649,1
57150,7,27.0,14,113105.1,9278.425,4.0,3.0,12.0,1.0,2.0,2.0,7.47,5.0,1,1037.47,26.71819617301179,224.0,0,50.32667862971585,763.7040938969677,4,393.8117274733164,1
57154,3,55.0,0,61169.81999999999,4996.485,5.0,4.0,6.0,0.0,2.0,16.0,8.85,3.0,1,1144.88,25.90112758800691,264.0,0,0.0,332.76156988831366,4,446.8869301116864,1
57166,7,55.0,13,79642.86,6509.905,2.0,5.0,5.0,3.0,4.0,3.0,4.15,1.0,1,911.67,36.17293930995467,364.0,0,172.80891579352516,143.29373498241495,1,584.8878492240599,1
57167,8,56.0,13,79642.86,6509.905,2.0,5.0,5.0,3.0,7.0,4.0,4.15,1.0,1,911.67,36.48062638585589,365.0,0,172.80891579352516,69.78157327074621,1,658.4000109357288,1
57177,2,22.0,14,103938.16,8864.513333333334,3.0,6.0,9.0,4.0,29.0,13.0,8.44,8.0,2,117.63,35.27526131032803,258.0,1,324.53131715239385,272.6071741828528,1,539.3128419980867,1
57182,7,23.0,14,103938.16,8864.513333333334,2.0,5.0,9.0,4.0,29.0,15.0,7.439999999999999,8.0,2,117.63,35.86840010041812,261.0,1,324.53131715239385,821.8402412167737,4,20.07977496416584,1
57183,8,23.0,14,103938.16,8864.513333333334,2.0,5.0,9.0,4.0,31.0,15.0,8.44,8.0,2,117.63,41.1664464281761,264.0,1,324.53131715239385,291.50431337917263,1,520.4157028017669,1
57195,4,30.0,11,121944.2,10247.016666666666,3.0,6.0,2.0,1.0,23.0,17.0,9.16,2.0,1,1344.25,36.6628520304984,361.0,0,56.03559970038261,10000.0,0,993.2536347682716,1
57197,6,30.0,11,121944.2,10247.016666666666,3.0,6.0,2.0,1.0,23.0,16.0,9.16,2.0,1,1344.25,34.172491022428325,362.0,0,56.03559970038261,869.023557291551,0,369.642509674733,1
57199,8,30.0,11,121944.2,10247.016666666666,3.0,6.0,2.0,1.0,23.0,17.0,9.16,6.0,1,1344.25,36.59524858902511,365.0,0,56.03559970038261,106.24686404679488,0,1102.4192029194892,1
57239,8,27.0,11,73509.02,5881.751666666668,5.0,5.0,20.0,0.0,17.0,19.0,6.69,8.0,2,1082.86,32.650596832199305,356.0,1,0.0,93.5168237843938,1,744.6583428822729,1
57272,1,26.0,14,61064.08,5053.673333333333,0.0,5.0,7.0,3.0,0.0,3.0,10.37,3.0,1,1323.86,32.998575925487216,244.0,0,94.256006187906,255.7064651036368,4,435.4048620417906,1
57273,2,26.0,14,61064.08,5053.673333333333,0.0,5.0,7.0,3.0,0.0,3.0,10.37,3.0,1,1323.86,29.52968030950428,245.0,0,94.256006187906,79.31690034185516,0,571.7944268035723,1
57274,3,26.0,14,61064.08,5053.673333333333,0.0,5.0,7.0,3.0,0.0,6.0,10.37,3.0,1,1323.86,38.69120851047946,246.0,0,94.256006187906,57.40590832617238,0,593.705418819255,1
57277,6,26.0,14,61064.08,5053.673333333333,0.0,5.0,7.0,3.0,0.0,2.0,10.37,7.0,1,1323.86,23.636656848880463,249.0,0,94.256006187906,297.47419660278626,2,373.6371305426412,1
57279,8,26.0,14,61064.08,5053.673333333333,0.0,5.0,7.0,3.0,0.0,6.0,16.369999999999994,7.0,1,1323.86,29.35936988167456,251.0,0,94.256006187906,150.03678534731245,4,541.074541798115,1
57288,1,23.0,14,61224.33,4862.0275,4.0,5.0,12.0,1.0,29.0,12.0,12.65,5.0,2,707.43,24.28394787014719,200.0,1,38.30981030980228,70.35849413231986,0,617.5344455578779,1
57289,2,23.0,14,61224.33,4862.0275,4.0,5.0,12.0,1.0,29.0,9.0,12.65,5.0,2,707.43,32.960894944336864,201.0,1,38.30981030980228,55.15646696383082,0,632.7364727263669,1
57291,4,23.0,14,61224.33,4862.0275,4.0,5.0,12.0,1.0,34.0,9.0,12.65,5.0,2,707.43,29.935929945415808,203.0,0,38.30981030980228,303.0040532052621,0,404.8888864849356,1
57292,5,23.0,14,61224.33,4862.0275,4.0,5.0,12.0,1.0,34.0,9.0,12.65,5.0,2,707.43,32.13498564695825,204.0,0,38.30981030980228,468.9190537619186,5,268.97388592827906,1
57293,6,23.0,14,61224.33,4862.0275,4.0,5.0,12.0,1.0,29.0,6.0,12.65,5.0,2,707.43,26.94420570064843,205.0,0,38.30981030980228,103.90833709036694,0,583.9846025998309,1
57294,7,24.0,14,61224.33,4862.0275,4.0,5.0,12.0,1.0,29.0,12.0,12.65,5.0,2,707.43,34.89400373421764,206.0,1,38.30981030980228,90.35454665464631,1,607.5383930355514,1
57295,8,24.0,14,61224.33,4862.0275,4.0,5.0,12.0,1.0,29.0,9.0,12.65,5.0,2,707.43,26.98626259916172,207.0,1,38.30981030980228,206.24296276336185,1,491.649976926836,1
57304,1,44.0,13,94811.36,7999.946666666668,4.0,5.0,10.0,6.0,26.0,20.0,13.5,7.0,2,461.05,33.312448098612194,157.0,1,248.46071707798,194.1465186360305,1,607.3874309526562,1
57305,2,44.0,13,94811.36,7999.946666666668,4.0,5.0,10.0,6.0,26.0,20.0,14.5,7.0,2,461.05,27.17649964187252,158.0,1,248.46071707798,452.84052065860254,4,378.69342893008417,1
57306,3,44.0,13,94811.36,7999.946666666668,4.0,5.0,10.0,6.0,24.0,20.0,14.5,7.0,2,461.05,30.954669213491115,159.0,1,248.46071707798,294.6592434836722,4,536.8747061050145,1
57308,5,44.0,13,94811.36,7999.946666666668,4.0,5.0,10.0,6.0,26.0,20.0,14.5,7.0,2,461.05,33.758345116531096,161.0,1,248.46071707798,172.07572575751988,0,619.4582238311667,1
57309,6,44.0,13,94811.36,7999.946666666668,4.0,5.0,10.0,6.0,26.0,20.0,13.5,7.0,2,461.05,38.297314933647975,162.0,1,248.46071707798,65.37875648858162,0,726.1551931001052,1
57310,7,44.0,13,94811.36,7999.946666666668,4.0,5.0,10.0,6.0,26.0,23.0,14.5,7.0,2,461.05,33.141529922473985,163.0,1,248.46071707798,90.50798538652188,0,701.0259642021648,1
57336,1,25.0,10,141952.76,11726.396666666667,7.0,4.0,16.0,1.0,31.0,19.0,11.48,4.0,2,1498.17,36.85048923124826,341.0,1,109.7589025473806,187.2206383216056,0,1115.6601257976804,1
57339,4,25.0,10,141952.76,11726.396666666667,7.0,4.0,16.0,1.0,24.0,19.0,11.48,4.0,2,1498.17,28.12001183886541,345.0,1,109.7589025473806,659.2172945124563,3,673.6634696068297,1
57340,5,25.0,10,141952.76,11726.396666666667,7.0,4.0,16.0,1.0,29.0,18.0,11.48,4.0,2,1498.17,31.36438090120687,345.0,1,109.7589025473806,173.18820588912376,0,1129.6925582301626,1
57352,1,25.0,3,82651.74,6756.645,6.0,3.0,14.0,3.0,7.0,19.0,15.66,8.0,2,1348.26,41.77970009257975,202.0,1,147.5225030934002,388.2817476743151,2,399.8602492322848,1
57356,5,25.0,3,82651.74,6756.645,6.0,3.0,14.0,3.0,8.0,19.0,15.66,8.0,2,1348.26,33.636418135718195,206.0,0,147.5225030934002,101.0392985997676,0,667.1026983068323,1
57357,6,25.0,3,82651.74,6756.645,6.0,3.0,14.0,3.0,7.0,19.0,15.66,12.0,2,1348.26,27.13341938520442,207.0,1,147.5225030934002,280.40198174029223,1,497.74001516630767,1
57358,7,25.0,3,82651.74,6756.645,7.0,4.0,14.0,3.0,8.0,18.0,15.66,12.0,2,1348.26,31.517187666437984,208.0,1,147.5225030934002,165.68852235337323,0,602.4534745532268,1
57359,8,25.0,3,82651.74,6756.645,7.0,4.0,14.0,3.0,7.0,20.0,21.66,12.0,2,1348.26,28.723344569378856,209.0,0,147.5225030934002,573.3397287939256,5,244.80226811267423,1
57410,3,26.0,5,73420.92,6333.41,4.0,5.0,8.0,2.0,4.0,0.0,10.35,2.0,1,278.08,34.875658094955604,367.0,0,67.04438352937039,10000.0,1,677.637152984246,1
57413,6,27.0,5,73420.92,6333.41,4.0,5.0,8.0,2.0,4.0,1.0,10.35,2.0,1,278.08,35.97308838822917,370.0,0,67.04438352937039,74.80537138406494,1,741.4912450865648,1
57470,7,49.0,0,61614.9,5364.575,4.0,3.0,10.0,1.0,7.0,4.0,8.17,8.0,1,157.71,29.211331960944467,327.0,0,44.42796300188768,10000.0,5,227.93079193386603,1
57483,4,23.0,5,100674.66,8435.555,4.0,4.0,7.0,1.0,5.0,14.0,19.17,7.0,2,1267.99,39.498229718783605,358.0,1,42.26905625078675,200.0477253326849,0,841.2387184165283,1
57485,6,23.0,5,100674.66,8435.555,4.0,4.0,7.0,1.0,3.0,12.0,24.17,7.0,2,1267.99,29.29076642294972,360.0,0,42.26905625078675,188.5504845409657,0,852.7359592082477,1
57487,8,23.0,5,100674.66,8435.555,4.0,4.0,7.0,1.0,4.0,14.0,19.17,7.0,2,1267.99,30.38282858015921,362.0,1,42.26905625078675,290.47851936846865,1,760.8079243807448,1
57512,1,25.0,5,105829.08,8729.09,3.0,5.0,18.0,4.0,16.0,20.0,5.65,4.0,2,549.99,34.72118085916804,226.0,0,237.0235891955191,247.62235210614392,4,668.2630586983371,1
57515,4,25.0,5,105829.08,8729.09,3.0,5.0,18.0,4.0,17.0,19.0,8.65,6.0,2,549.99,25.58286542651513,229.0,0,237.0235891955191,911.276453633278,5,14.608957171202974,1
57517,6,25.0,5,105829.08,8729.09,3.0,5.0,18.0,4.0,16.0,19.0,8.65,6.0,2,549.99,28.822162802512544,231.0,0,237.0235891955191,61.77087358028725,0,814.1145372241938,1
57519,8,25.0,5,105829.08,8729.09,3.0,5.0,18.0,4.0,16.0,17.0,5.65,6.0,2,549.99,27.19465313189089,233.0,0,237.0235891955191,154.28084705529878,0,721.6045637491823,1
57545,2,40.0,11,81571.88,6648.656666666668,5.0,3.0,23.0,3.0,22.0,15.0,7.82,8.0,2,2321.86,37.88395593619665,179.0,1,203.7756088324949,501.84462267656767,3,229.2454351576041,1
57552,1,33.0,3,71391.78,5902.315,8.0,7.0,11.0,4.0,23.0,19.0,13.35,7.0,2,1305.41,34.518373127240345,367.0,1,191.559201865086,64.27554305127968,1,584.3967550836344,1
57558,7,34.0,3,71391.78,5902.315,8.0,7.0,11.0,4.0,23.0,19.0,13.35,7.0,2,1305.41,36.766816153794025,373.0,1,191.559201865086,148.92759073918776,1,499.7447073957263,1
57569,2,40.0,8,70277.22,5633.435,3.0,6.0,7.0,3.0,0.0,11.0,11.05,3.0,1,762.48,29.12798632536788,240.0,0,149.93410641234473,150.3549821504459,0,543.0544114372094,1
57570,3,40.0,8,70277.22,5633.435,3.0,6.0,7.0,3.0,5.0,11.0,11.05,3.0,1,762.48,37.78200558212088,242.5,0,149.93410641234473,323.52620691563686,4,369.8831866720184,1
57572,5,40.0,8,70277.22,5633.435,3.0,6.0,7.0,3.0,2.0,11.0,11.05,7.0,1,762.48,32.98404612704378,242.5,0,149.93410641234473,10000.0,0,539.0233772478466,1
57584,1,30.0,14,140114.0,11603.166666666664,3.0,6.0,1.0,0.0,10.0,0.0,7.99,0.0,1,50.1,39.694865606336094,361.0,0,0.0,539.4442413572092,3,890.8724253094574,1
57591,8,31.0,14,140114.0,11603.166666666664,3.0,6.0,1.0,0.0,10.0,0.0,1.99,3.0,1,50.1,29.925100890930025,364.0,0,0.0,288.477295719601,0,1111.8393709470656,1
57616,1,55.0,0,108625.29,9105.1075,8.0,6.0,13.0,0.0,12.0,16.0,8.879999999999997,3.0,2,303.74,36.94034076901152,260.0,0,0.0,587.9693271488165,5,612.5414228511835,1
57617,2,55.0,0,108625.29,9105.1075,8.0,6.0,13.0,0.0,11.0,16.0,2.88,3.0,2,303.74,32.594957664173,263.5,0,0.0,216.98336597199244,0,933.5273840280076,1
57618,3,55.0,0,108625.29,9105.1075,8.0,6.0,13.0,0.0,11.0,16.0,2.88,3.0,2,303.74,22.73601742896227,262.0,0,0.0,913.3477909333023,4,277.1629590666977,1
57619,4,55.0,0,108625.29,9105.1075,8.0,6.0,13.0,0.0,11.0,13.0,1.88,3.0,2,303.74,31.283583846767968,263.0,0,0.0,544.7054807843504,2,625.8052692156497,1
57620,5,55.0,0,108625.29,9105.1075,8.0,6.0,13.0,0.0,6.0,16.0,3.88,3.0,2,303.74,40.96714091267506,264.0,0,0.0,10000.0,1,867.3689134036637,1
57664,1,25.0,0,94031.7,8115.975000000001,8.0,4.0,13.0,2.0,17.0,19.0,8.17,4.0,2,147.52,30.15966463855857,291.0,0,120.45505963035392,113.91642804032593,1,827.2260123293203,1
57665,2,25.0,0,94031.7,8115.975000000001,8.0,4.0,13.0,2.0,17.0,683.0,8.17,4.0,2,147.52,29.01776017818233,292.0,0,120.45505963035392,115.36474633525836,1,825.7776940343878,1
57666,3,26.0,0,94031.7,8115.975000000001,8.0,4.0,13.0,2.0,15.0,17.0,8.17,5.0,2,147.52,38.81081557220393,293.0,0,120.45505963035392,439.96784969908026,3,521.174590670566,1
57670,7,26.0,0,94031.7,8115.975000000001,8.0,4.0,13.0,2.0,17.0,19.0,8.17,5.0,2,147.52,39.006788101257776,297.0,0,120.45505963035392,158.65039440806083,5,772.4920459615854,1
57671,8,26.0,0,94031.7,8115.975000000001,8.0,4.0,13.0,2.0,17.0,16.0,8.17,5.0,2,147.52,32.76058187610441,298.0,0,120.45505963035392,424.3814756171592,5,556.7609647524871,1
57712,1,45.0,13,108064.48,8933.373333333333,6.0,6.0,15.0,4.0,14.0,14.0,3.12,0.0,2,474.74,42.301645669564174,220.0,1,272.1046102306528,10000.0,1,617.7935325143343,1
57721,2,37.0,12,60537.18,5182.765,7.0,4.0,6.0,2.0,24.0,19.0,11.93,2.0,2,393.5,35.535550502126995,369.0,1,99.21125505639228,604.9733539895971,5,104.09189095401086,1
57722,3,37.0,12,60537.18,5182.765,7.0,4.0,6.0,2.0,19.0,16.0,11.93,2.0,2,393.5,28.309483425898925,370.0,1,99.21125505639228,136.9309433858817,1,532.1343015577262,1
57723,4,37.0,12,60537.18,5182.765,7.0,4.0,6.0,2.0,19.0,16.0,11.93,2.0,2,393.5,36.95742641311663,371.0,1,99.21125505639228,75.86311935198577,1,593.202125591622,1
57724,5,37.0,12,60537.18,5182.765,7.0,4.0,6.0,2.0,14.0,19.0,11.93,2.0,2,393.5,36.59254103954379,372.0,1,99.21125505639228,119.43208084639971,1,549.6331640972081,1
57726,7,37.0,12,60537.18,5182.765,7.0,4.0,6.0,2.0,19.0,18.0,11.93,2.0,2,393.5,38.45823768807247,374.0,1,99.21125505639228,168.23718563298573,1,500.82805931062205,1
57727,8,37.0,12,60537.18,5182.765,7.0,4.0,6.0,2.0,19.0,18.0,11.93,2.0,2,393.5,32.61946566794597,375.0,1,99.21125505639228,332.16866187908937,5,376.8965830645184,1
57737,2,27.0,4,68900.64,5835.72,7.0,4.0,10.0,4.0,13.0,11.0,8.8,6.0,2,1420.04,35.2286827010393,214.0,0,148.99749491216878,105.67400885028228,1,578.9004962375489,1
57739,4,27.0,4,68900.64,5835.72,7.0,4.0,10.0,4.0,13.0,14.0,8.8,6.0,2,1420.04,29.611270750305163,216.0,0,148.99749491216878,67.91495787211709,0,606.6595472157143,1
57743,8,28.0,4,68900.64,5835.72,7.0,4.0,10.0,4.0,8.0,14.0,10.8,6.0,2,1420.04,30.047800133509103,220.0,0,148.99749491216878,41.17353358278653,0,633.4009715050448,1
57753,2,21.0,13,92519.61,7438.9675,8.0,3.0,9.0,1.0,7.0,12.0,19.74,5.0,2,62.82,30.66769383238225,140.0,1,49.297747567432566,344.4558475515531,2,610.1431548810142,1
57757,6,21.0,13,92519.61,7438.9675,8.0,3.0,9.0,1.0,11.0,12.0,19.74,5.0,2,62.82,37.326089956363575,144.0,1,49.297747567432566,150.42223555715833,0,784.1767668754093,1
57758,7,21.0,13,92519.61,7438.9675,8.0,3.0,9.0,1.0,7.0,13.0,19.74,5.0,2,62.82,32.02249890480718,145.0,1,49.297747567432566,441.92386309174935,4,532.6751393408181,1
57848,1,32.0,12,113539.44,9276.62,8.0,4.0,13.0,0.0,29.0,19.0,11.83,4.0,2,1207.09,30.61318766371947,189.0,0,0.0,145.2279003934522,0,1022.434099606548,1
57849,2,32.0,12,113539.44,9276.62,8.0,4.0,13.0,0.0,29.0,19.0,11.83,4.0,2,1207.09,35.33001713228907,190.0,0,0.0,207.5268033050304,0,960.1351966949696,1
57850,3,32.0,12,113539.44,9276.62,8.0,4.0,13.0,0.0,29.0,21.0,11.83,6.0,2,1207.09,36.71968397710509,191.0,0,0.0,223.7635065654147,0,943.8984934345856,1
57852,5,32.0,12,113539.44,9276.62,8.0,4.0,13.0,0.0,29.0,19.0,5.83,6.0,2,1207.09,27.63493427935317,191.0,0,0.0,10000.0,3,573.037651366218,1
57853,6,32.0,12,113539.44,9276.62,8.0,4.0,13.0,0.0,24.0,20.0,11.83,6.0,2,1207.09,41.29594967014973,194.0,0,0.0,120.9359438774994,0,1046.7260561225007,1
57854,7,32.0,12,113539.44,9276.62,8.0,4.0,13.0,0.0,29.0,19.0,11.83,6.0,2,1207.09,32.40270773151036,195.0,0,0.0,542.3173102348172,5,675.3446897651829,1
57888,1,26.0,9,127581.0,10358.75,3.0,3.0,7.0,0.0,17.0,14.0,19.79,8.0,2,194.65,26.197183456628817,201.0,1,0.0,909.31316335493,4,406.5618366450701,1
57889,2,26.0,9,127581.0,10358.75,3.0,3.0,7.0,0.0,22.0,16.0,19.79,8.0,2,194.65,35.05713561473583,202.0,1,0.0,309.40466162236754,2,986.4703383776324,1
57890,3,26.0,9,127581.0,10358.75,3.0,3.0,7.0,0.0,22.0,12.0,24.79,8.0,2,194.65,26.535571368973173,203.0,1,0.0,10000.0,5,315.4787902986094,1
57891,4,26.0,9,127581.0,10358.75,3.0,3.0,7.0,0.0,22.0,13.0,19.79,8.0,2,194.65,31.93515420404189,205.0,1,0.0,10000.0,4,312.79285012678395,1
57892,5,26.0,9,127581.0,10358.75,3.0,3.0,7.0,0.0,22.0,14.0,19.79,8.0,2,194.65,27.55847343195611,205.0,1,0.0,785.0485758876457,4,530.8264241123542,1
57893,6,26.0,9,127581.0,10358.75,3.0,3.0,7.0,0.0,22.0,16.0,24.79,8.0,2,194.65,31.1628972704344,206.0,1,0.0,252.58533654297656,0,1023.2896634570232,1
57912,1,28.0,14,69478.76,5902.8966666666665,3.0,6.0,11.0,4.0,9.0,14.0,4.34,4.0,2,599.17,37.404916570167664,320.0,0,190.73897636282712,192.29261258605493,1,457.2580777177847,1
57915,4,28.0,14,69478.76,5902.8966666666665,3.0,6.0,11.0,4.0,11.0,15.0,4.34,7.0,2,599.17,28.046786232598585,323.0,0,190.73897636282712,551.4515353692207,1,138.09915493461892,1
57918,7,28.0,14,69478.76,5902.8966666666665,3.0,6.0,11.0,4.0,13.0,14.0,4.34,7.0,2,599.17,26.22423059077993,326.0,0,190.73897636282712,164.50224118129822,3,505.0484491225413,1
57968,1,40.0,10,105239.46,8895.955,7.0,5.0,14.0,2.0,16.0,14.0,15.89,5.0,2,1369.89,26.105851983855725,161.0,1,171.16569750568982,1074.7345285484778,5,426.5318801179905,1
57969,2,40.0,10,105239.46,8895.955,7.0,5.0,14.0,2.0,18.0,14.0,9.89,5.0,2,1369.89,32.777685174255794,162.0,1,171.16569750568982,196.1144006668941,0,762.3154018274159,1
57970,3,40.0,10,105239.46,8895.955,7.0,5.0,14.0,2.0,16.0,11.0,15.89,5.0,2,1369.89,31.80653841098751,163.0,1,171.16569750568982,588.648165956685,1,787.5233223110743,1
57971,4,40.0,10,105239.46,8895.955,7.0,5.0,14.0,2.0,16.0,14.0,9.89,5.0,2,1369.89,39.4360154410476,164.0,1,171.16569750568982,588.648165956685,2,389.7816365376252,1
