,Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Cluster
48086,7,27.0,10,59505.12,4898.76,5.0,7.0,17.0,2.0,7.0,8.0,9.9,7.0,2,1491.91,35.79726289273572,122.0,1,71.90689734754442,246.7209770502056,2,431.24812560225,0
48088,1,36.0,3,56169.54,4763.795,5.0,7.0,9.0,2.0,21.0,14.0,16.93,8.0,2,1951.58,38.807627810506894,225.0,0,49.32529770209664,348.722415721325,4,358.3317865765784,0
48091,4,36.0,3,56169.54,4763.795,5.0,7.0,9.0,2.0,21.0,14.0,17.93,8.0,2,1951.58,35.07223021517371,228.0,1,49.32529770209664,162.59731566265015,1,514.4568866352532,0
48093,6,36.0,3,56169.54,4763.795,5.0,7.0,9.0,2.0,21.0,14.0,16.93,10.0,2,1951.58,23.94688048447076,230.0,1,49.32529770209664,323.08776058738783,4,383.96644171051554,0
48094,7,36.0,3,56169.54,4763.795,5.0,7.0,9.0,2.0,21.0,14.0,16.93,10.0,2,1951.58,39.273650222910206,231.0,0,49.32529770209664,175.44449097373084,1,501.6097113241725,0
48128,1,26.0,12,26013.73,1904.8108333333328,7.0,6.0,5.0,3.0,19.0,19.0,1.58,1.0,2,515.55,33.08195471686895,245.0,1,59.21204297331721,123.38563434721571,3,277.88340601280044,0
48132,5,26.0,12,26013.73,1904.8108333333328,7.0,6.0,5.0,3.0,19.0,19.0,2.58,1.0,2,515.55,30.48279572611672,249.0,1,59.21204297331721,129.86754958554354,5,291.40149077447256,0
48133,6,26.0,12,26013.73,1904.8108333333328,7.0,6.0,5.0,3.0,15.0,19.0,1.58,1.0,2,515.55,37.32182271715751,250.0,1,59.21204297331721,219.87072935272664,5,201.3983110072895,0
48160,1,37.0,4,55071.72,4524.31,6.0,3.0,20.0,4.0,6.0,16.0,0.69,4.0,2,224.35,33.82760896924903,339.0,0,157.69143055491742,311.55058545580164,3,253.18898398928104,0
48162,3,38.0,4,55071.72,4524.31,6.0,3.0,20.0,4.0,9.0,16.0,0.69,4.0,2,224.35,23.01467877146024,341.0,0,157.69143055491742,92.71629214392394,1,452.0232773011588,0
48163,4,38.0,4,55071.72,4524.31,6.0,3.0,20.0,4.0,6.0,17.0,-3.31,4.0,2,224.35,25.592467705056887,342.0,0,157.69143055491742,297.5389378561485,5,287.2006315889342,0
48164,5,38.0,4,55071.72,4524.31,6.0,3.0,20.0,4.0,6.0,14.0,0.69,4.0,2,224.35,36.52756525952376,343.0,0,157.69143055491742,122.44296097006232,1,422.2966084750204,0
48165,6,38.0,4,55071.72,4524.31,6.0,3.0,20.0,4.0,11.0,16.0,0.69,4.0,2,224.35,39.06318692929707,344.0,0,157.69143055491742,215.9183511534212,3,348.8212182916615,0
48166,7,38.0,4,55071.72,4524.31,6.0,3.0,20.0,4.0,7.0,16.0,0.69,4.0,2,224.35,38.72126624713259,345.0,0,157.69143055491742,107.74816828306491,1,436.99140116201767,0
48177,2,37.0,11,15597.31,1456.7758333333334,8.0,5.0,9.0,5.0,15.0,20.0,5.300000000000002,6.0,2,741.46,32.413052313097936,66.0,1,45.8044399783401,41.350688305705255,4,338.522455049288,0
48178,3,37.0,11,15597.31,1456.7758333333334,8.0,5.0,9.0,5.0,12.0,20.0,14.3,6.0,2,741.46,23.451129356958017,64.0,1,45.8044399783401,136.99729731125686,5,252.87584604373643,0
48185,2,49.0,7,36535.57,3114.630833333333,5.0,3.0,9.0,3.0,15.0,0.0,8.67,0.0,1,557.68,32.948639199477896,240.0,0,78.36932850718523,115.4029498783652,3,387.6908049477829,0
48187,4,49.0,7,36535.57,3114.630833333333,5.0,3.0,9.0,3.0,15.0,0.0,8.67,1.0,1,557.68,40.082837893812055,242.0,0,78.36932850718523,191.19912100398412,3,311.8946338221639,0
48189,6,50.0,7,36535.57,3114.630833333333,5.0,3.0,9.0,3.0,17.0,0.0,8.67,1.0,1,557.68,25.802031114163604,244.0,0,78.36932850718523,106.55849557852468,1,376.53525924762334,0
48190,7,50.0,7,36535.57,3114.630833333333,5.0,3.0,9.0,3.0,15.0,0.0,8.67,1.0,1,557.68,32.032666470299795,245.0,0,78.36932850718523,53.88160174212047,1,429.2121530840277,0
48191,8,50.0,7,36535.57,3114.630833333333,5.0,3.0,9.0,3.0,15.0,0.0,8.67,1.0,1,557.68,40.02462065659064,246.0,0,78.36932850718523,34.85088772837675,0,438.24286709777135,0
48192,1,41.0,4,15957.41,1039.7841666666666,8.0,5.0,7.0,3.0,24.0,19.0,16.33,4.0,2,1269.87,25.97060821176333,123.0,1,25.048554363131267,71.56339342340695,5,297.3664688801284,0
48198,7,41.0,4,15957.41,1039.7841666666666,8.0,5.0,7.0,3.0,18.0,19.0,16.33,4.0,2,1269.87,37.50140195209679,129.0,1,25.048554363131267,73.45923386642903,5,295.4706284371064,0
48200,1,45.0,11,9857.29,849.4408333333334,5.0,5.0,20.0,2.0,14.0,18.0,9.39,1.0,2,85.92,23.87539590083888,218.0,0,16.171593046259712,113.70444611031051,2,245.06804417676312,0
48201,2,45.0,11,9857.29,849.4408333333334,5.0,5.0,20.0,2.0,10.0,15.0,12.39,1.0,2,85.92,36.487805597355695,219.0,0,16.171593046259712,64.50350108790329,4,284.2689891991704,0
48204,5,45.0,11,9857.29,849.4408333333334,5.0,5.0,20.0,2.0,10.0,18.0,9.39,1.0,2,85.92,37.89825168043517,222.0,0,16.171593046259712,19.81394023666608,2,298.95855005040755,0
48207,8,46.0,11,9857.29,849.4408333333334,5.0,5.0,20.0,2.0,10.0,18.0,9.39,1.0,2,85.92,22.74982146564388,225.0,0,16.171593046259712,98.87585589177108,5,259.89663439530256,0
48216,1,32.0,7,12426.29,939.5241666666668,5.0,4.0,13.0,3.0,27.0,16.0,16.14,5.0,2,1399.81,33.60075631635445,100.0,1,18.801898458304382,57.745756128762686,4,297.4047620795996,0
48218,3,33.0,7,12426.29,939.5241666666668,5.0,4.0,13.0,3.0,27.0,16.0,9.14,10.0,2,1399.81,36.23145177397719,102.0,1,18.801898458304382,118.37505864715703,5,246.77545956120525,0
48224,1,19.0,7,14774.495,1374.2079166666667,3.0,6.0,16.0,1.0,5.0,17.0,5.44,3.0,2,370.12,39.12996328230712,274.0,0,8.373850111729508,15.361496149255563,1,363.6854454056816,0
48225,2,20.0,7,14774.495,1374.2079166666667,3.0,6.0,16.0,1.0,5.0,1553.0,5.44,3.0,2,370.12,24.435513278686944,275.0,0,8.373850111729508,87.05578169499603,5,331.99115985994115,0
48229,6,20.0,7,14774.495,1338.9759768002154,3.0,6.0,16.0,1.0,7.0,17.0,5.44,3.0,2,370.12,29.176946706637057,279.0,0,78.8377298446323,58.75382180934793,5,360.2931197455892,0
48231,8,20.0,7,14774.495,1338.9759768002154,3.0,6.0,16.0,1.0,5.0,15.0,5.44,3.0,2,370.12,30.003616435785432,281.0,0,78.8377298446323,168.55948677599972,5,250.48745477893743,0
48255,8,27.0,7,20434.595,1993.882916666667,5.0,1.0,2.0,0.0,14.0,7.0,6.01,2.0,1,271.51,40.58716015385605,197.0,0,0.0,74.61545392922342,3,394.7728377374432,0
48274,3,46.0,4,42024.21,3695.0175,1.0,3.0,8.0,1.0,0.0,13.0,1.68,4.0,1,143.12,31.9216771930465,304.0,0,34.61643153960774,47.69569042738065,1,537.1896280330117,0
48279,8,46.0,4,42024.21,3695.0175,1.0,3.0,8.0,1.0,-2.0,11.0,1.68,4.0,1,143.12,25.42886739970355,305.0,0,34.61643153960774,69.0169580177327,1,515.8683604426597,0
48295,8,33.0,12,42515.6,3447.9666666666667,3.0,4.0,11.0,3.0,18.0,13.0,4.8,761.0,1,629.75,27.766402428664268,192.0,0,103.30266461600232,52.65861871256237,0,428.835383338102,0
48303,8,31.0,4,15330.305,1135.5254166666666,4.0,5.0,5.0,4.0,15.0,19.0,9.03,7.0,1,672.49,25.38956526589177,221.0,0,46.38894479341669,118.63218351505384,5,238.5314133581961,0
48308,5,32.0,2,14126.68,1374.2233333333334,9.0,9.0,26.0,4.0,53.0,19.0,16.439999999999998,9.0,2,1673.64,32.09198716157267,90.0,1,47.04210762304478,86.09777505868364,4,284.2824506516049,0
48310,7,32.0,2,14126.68,1374.2233333333334,9.0,9.0,26.0,4.0,53.0,16.0,14.44,9.0,2,1673.64,27.78334347714885,92.0,1,47.04210762304478,49.96583680490804,5,330.4143889053805,0
48321,2,44.0,2,31752.1,2765.008333333333,2.0,7.0,6.0,2.0,0.0,11.0,1.2,1.0,1,146.2,33.589789207552954,286.0,0,42.94392196117229,302.97838620618217,5,220.5785251659788,0
48322,3,44.0,2,31752.1,2765.008333333333,2.0,7.0,6.0,2.0,-3.0,9.0,1.2,923.0,1,146.2,28.022312031056927,289.5,0,42.94392196117229,34.470930101561194,0,439.0859812706,0
48323,4,44.0,2,31752.1,2765.008333333333,2.0,7.0,6.0,2.0,0.0,9.0,1.2,3.0,1,146.2,31.82466317459656,288.0,0,42.94392196117229,108.14086309430928,2,385.4160482778517,0
48324,5,44.0,2,31752.1,2566.399626941338,2.0,7.0,6.0,2.0,4.0,9.0,1.2,3.0,1,146.2,30.664398444352347,289.0,0,241.5526283531676,224.26251750888505,5,299.294393863276,0
48327,8,44.0,2,31752.1,2566.399626941338,2.0,7.0,6.0,2.0,0.0,9.0,1.2,3.0,1,146.2,40.25377492669855,292.0,0,241.5526283531676,139.06133695712708,4,374.495574415034,0
48337,2,34.0,1,14691.485,928.2904166666668,3.0,4.0,10.0,1.0,10.0,12.0,1.9,1.0,1,196.65,39.67045871407515,332.0,0,7.7678943918962675,43.32987909886811,4,321.7312681759023,0
48339,4,34.0,1,14691.485,928.2904166666668,3.0,4.0,10.0,1.0,11.0,9.0,6.9,1.0,1,196.65,35.01794960956452,334.0,0,7.7678943918962675,36.222647628985065,5,338.83849964578536,0
48340,5,35.0,1,14691.485,928.2904166666668,3.0,4.0,10.0,1.0,11.0,13.0,1.9,1.0,1,196.65,32.370858072529714,335.0,0,7.7678943918962675,44.05220316766911,5,259.5910375755359,0
48341,6,35.0,1,14691.485,928.2904166666668,3.0,4.0,10.0,1.0,11.0,12.0,1.9,1.0,1,196.65,34.866489350918386,336.0,0,7.7678943918962675,64.45977079345487,5,310.60137648131564,0
48345,2,18.0,1,41188.92,3515.41,2.0,6.0,3.0,4.0,13.0,3.0,3.33,1.0,1,521.11,23.560153527286893,238.0,0,133.14757389070834,235.36775502119715,3,253.02567108809447,0
48377,2,43.0,10,20159.39,1403.9491666666663,10.0,7.0,16.0,5.0,21.0,16.0,16.16,11.0,0,3604.92,27.9302677142682,94.0,0,80.4778638979106,10000.0,4,202.9259889064768,0
48379,4,44.0,10,20159.39,1403.9491666666663,10.0,7.0,16.0,5.0,21.0,15.0,16.16,11.0,0,3604.92,27.339598857216515,96.0,1,80.4778638979106,92.91802546747128,5,256.99902730128485,0
48380,5,44.0,10,20159.39,1403.9491666666663,10.0,7.0,16.0,5.0,21.0,15.0,14.16,11.0,0,3604.92,31.26898087669621,97.0,1,80.4778638979106,74.07854205115324,3,255.83851071760284,0
48381,6,44.0,10,20159.39,1403.9491666666663,10.0,7.0,16.0,5.0,21.0,13.0,16.16,11.0,0,3604.92,35.443522971045546,98.0,1,80.4778638979106,82.03409033455601,4,257.8829624342001,0
48382,7,44.0,10,20159.39,1403.9491666666663,10.0,7.0,16.0,5.0,21.0,15.0,16.16,11.0,0,3604.92,29.599087524217087,99.0,0,80.4778638979106,109.27245947634044,4,230.6445932924156,0
48409,2,28.0,11,20273.53,1427.460833333333,3.0,5.0,15.0,4.0,28.0,17.0,2.03,6.0,2,1278.4,34.72221108057603,161.0,1,40.67137268310915,144.5896024077477,5,247.48510824247649,0
48413,6,28.0,11,20273.53,1427.460833333333,3.0,5.0,15.0,4.0,26.0,12.0,8.03,6.0,2,1278.4,27.13355969103321,165.0,1,40.67137268310915,56.677846674831365,2,305.3968639753928,0
48420,5,53.0,6,43220.64,3702.72,2.0,5.0,12.0,1.0,15.0,6.0,3.77,1.0,1,1292.16,29.54219669372103,231.0,0,26.47911048309039,45.04151082175407,0,538.7513786951556,0
48424,1,53.0,6,49962.42,4007.535,7.0,7.0,15.0,3.0,25.0,19.0,3.71,4.0,2,1175.81,25.24476520081185,383.0,0,67.46103412055444,203.10971255150008,2,390.1827533279454,0
48425,2,53.0,6,49962.42,4007.535,7.0,7.0,15.0,3.0,25.0,20.0,3.71,4.0,2,1175.81,33.5016243980546,384.0,0,67.46103412055444,220.08095118628395,2,373.2115146931617,0
48426,3,53.0,6,49962.42,4007.535,7.0,7.0,15.0,3.0,25.0,20.0,3.71,4.0,2,1175.81,32.323630047776696,385.0,0,67.46103412055444,356.2536391451944,3,247.0388267342512,0
48430,7,54.0,6,49962.42,4007.535,7.0,7.0,15.0,3.0,25.0,17.0,8.71,4.0,2,1175.81,33.52575093446663,389.0,0,67.46103412055444,83.4450748023358,2,509.84739107710976,0
48431,8,54.0,6,49962.42,4007.535,7.0,7.0,15.0,3.0,25.0,18.0,3.71,4.0,2,1175.81,39.90855638880218,390.0,0,67.46103412055444,107.92988529791612,1,475.3625805815294,0
48432,1,36.0,4,19773.56,1939.7966666666669,4.0,3.0,19.0,1.0,14.0,19.0,7.31,4.0,2,1019.48,39.629752150753546,274.0,1,10.358306585414844,102.7735394526408,5,370.8478206286112,0
48434,3,36.0,4,19773.56,1939.7966666666669,4.0,3.0,19.0,1.0,14.0,19.0,7.31,4.0,2,1019.48,33.247630719469754,279.5,1,10.358306585414844,250.57737098073352,5,223.0439891005184,0
48436,5,36.0,4,19773.56,1939.7966666666669,4.0,3.0,19.0,1.0,17.0,19.0,7.31,4.0,2,1019.48,38.32468422096957,279.5,1,10.358306585414844,171.69657361277373,5,301.92478646847815,0
48437,6,36.0,4,19773.56,1939.7966666666669,4.0,3.0,19.0,1.0,9.0,19.0,7.31,4.0,2,1019.48,35.1384778960375,279.0,1,10.358306585414844,120.0218813445258,5,353.5994787367261,0
48438,7,36.0,4,19773.56,1939.7966666666669,4.0,3.0,19.0,1.0,14.0,19.0,2.31,4.0,2,1019.48,40.76061012322925,280.0,0,10.358306585414844,22.786303407163963,1,410.8350566740879,0
48440,1,53.0,14,35664.72,3258.06,5.0,5.0,3.0,1.0,10.0,1.0,9.41,3.0,1,724.12,22.484412659366694,280.0,0,15.548043475348086,354.8831956591316,5,245.3747608655204,0
48441,2,54.0,14,35664.72,3258.06,5.0,5.0,3.0,1.0,10.0,1.0,9.41,3.0,1,724.12,26.13099008848528,281.0,0,15.548043475348086,138.29009669907518,1,451.9678598255768,0
48458,3,37.0,8,10112.045,570.6704166666667,4.0,5.0,6.0,1.0,32.0,8.0,3.74,2.0,2,49.62,25.29021837415768,347.0,0,6.833745137805799,60.44155702991642,5,279.79173949894454,0
48459,4,37.0,8,10112.045,521.3610652530066,4.0,5.0,6.0,1.0,30.0,10.0,6.74,2.0,2,49.62,34.096038733574176,348.0,0,56.143096551465966,55.68779385620336,4,274.5455026726575,0
48460,5,37.0,8,10112.045,521.3610652530066,4.0,5.0,6.0,1.0,30.0,8.0,6.74,2.0,2,49.62,28.858919317721373,349.0,0,56.143096551465966,10000.0,3,294.45878895866366,0
48461,6,37.0,8,10112.045,521.3610652530066,4.0,5.0,6.0,1.0,30.0,8.0,6.74,2.0,2,49.62,34.75517522736594,350.0,0,56.143096551465966,58.29134991589687,5,281.941946612964,0
48463,8,37.0,8,10112.045,521.3610652530066,4.0,5.0,6.0,1.0,30.0,8.0,6.74,2.0,2,49.62,33.42126992735524,352.0,0,56.143096551465966,52.160437906495474,3,268.0728586223654,0
48464,1,54.0,5,32227.77,2494.6475,3.0,6.0,6.0,2.0,4.0,10.0,4.4,2.0,1,430.39,32.58989972807825,359.0,0,37.93802076335572,68.18562049738523,4,423.3411087392591,0
48465,2,54.0,5,32227.77,2494.6475,3.0,6.0,6.0,2.0,-1.0,10.0,4.4,2.0,1,430.39,25.892415066521448,360.0,0,37.93802076335572,109.76719836480255,2,361.75953087184166,0
48466,3,54.0,5,32227.77,2494.6475,3.0,6.0,6.0,2.0,5.0,10.0,11.4,2.0,1,430.39,30.672050549254543,361.0,0,37.93802076335572,61.52359757057933,2,410.003131666065,0
48467,4,54.0,5,32227.77,2494.6475,3.0,6.0,6.0,2.0,4.0,10.0,4.4,2.0,1,430.39,27.708347391470443,362.0,0,37.93802076335572,45.19128512273146,2,426.3354441139128,0
48468,5,54.0,5,32227.77,2494.6475,3.0,6.0,6.0,2.0,4.0,13.0,4.4,2.0,1,430.39,35.39015366786608,363.0,0,37.93802076335572,31.75452536114716,2,429.7722038754972,0
48469,6,54.0,5,32227.77,2494.6475,3.0,6.0,6.0,2.0,4.0,13.0,10.4,2.0,1,430.39,23.13914427642141,364.0,0,37.93802076335572,141.35564117852644,2,330.17108805811785,0
48470,7,55.0,5,32227.77,2494.6475,3.0,6.0,6.0,2.0,4.0,10.0,4.4,2.0,1,430.39,34.05060277067087,365.0,0,37.93802076335572,208.85254704894044,5,292.6741821877039,0
48471,8,55.0,5,32227.77,2494.6475,3.0,6.0,6.0,2.0,4.0,10.0,11.4,2.0,1,430.39,36.72327747369632,366.0,0,37.93802076335572,68.18562049738523,2,389.4637101519967,0
48476,5,25.0,11,33101.56,2989.463333333333,6.0,10.0,29.0,6.0,14.0,21.0,5.12,10.0,0,1507.49,37.91996024054215,149.0,1,85.50478750142938,215.362248997782,5,288.07929683412203,0
48477,6,25.0,11,33101.56,2989.463333333333,6.0,10.0,29.0,6.0,16.0,21.0,5.12,10.0,0,1507.49,28.94394093626089,150.0,1,85.50478750142938,41.15588939096918,0,412.2856564409348,0
48478,7,25.0,11,33101.56,2989.463333333333,6.0,10.0,29.0,6.0,16.0,21.0,5.12,10.0,0,1507.49,29.093543126345764,151.0,0,85.50478750142938,43.293816830375874,1,420.1477290015281,0
48479,8,26.0,11,33101.56,2756.856951968157,6.0,10.0,29.0,6.0,16.0,20.0,5.12,10.0,0,1507.49,32.45236490007578,152.0,1,318.1111688666052,78.88124276529629,4,414.5603030666076,0
48496,1,27.0,2,34762.98,2841.9150000000004,8.0,8.0,15.0,6.0,48.0,22.0,15.63,7.0,0,3069.01,30.271518487769704,37.0,1,131.56411721573087,55.37889184336484,1,347.2484909409044,0
48497,2,27.0,2,34762.98,2841.9150000000004,8.0,8.0,15.0,6.0,52.0,24.0,15.63,9.0,0,3069.01,30.62950064358313,38.0,1,131.56411721573087,81.32830038321309,2,331.2990824010561,0
48498,3,27.0,2,34762.98,2841.9150000000004,8.0,8.0,15.0,6.0,48.0,24.0,15.63,9.0,0,3069.01,35.99716563213402,42.0,1,131.56411721573087,25.12449939585798,0,367.5028833884112,0
48501,6,27.0,2,34762.98,2841.9150000000004,8.0,8.0,15.0,6.0,48.0,24.0,15.63,9.0,0,3069.01,35.118322975261016,42.0,1,131.56411721573087,95.80421340241692,3,326.82316938185227,0
48503,8,27.0,2,34762.98,2841.9150000000004,8.0,8.0,15.0,6.0,48.0,26.0,21.63000000000001,9.0,0,3069.01,35.042698756551324,44.0,1,131.56411721573087,64.36568871773432,1,338.26169406653486,0
48512,1,46.0,14,22961.35,2138.445833333333,8.0,6.0,18.0,2.0,20.0,17.0,10.3,0.0,2,1253.93,27.97130403335745,356.0,0,22.553206956538048,67.41024796878953,1,373.88112840800574,0
48513,2,46.0,14,22961.35,2138.445833333333,8.0,6.0,18.0,2.0,20.0,17.0,6.300000000000002,1.0,2,1253.93,39.989965157385306,357.0,0,22.553206956538048,47.93581499384396,1,393.35556138295135,0
48517,6,46.0,14,22961.35,2138.445833333333,8.0,6.0,18.0,2.0,20.0,17.0,11.3,1.0,2,1253.93,29.058330289772115,361.0,1,22.553206956538048,22.068779648976413,0,409.2225967278189,0
48519,8,46.0,14,22961.35,2138.445833333333,8.0,6.0,18.0,2.0,20.0,17.0,10.3,1.0,2,1253.93,27.88551716150197,363.0,1,22.553206956538048,10000.0,1,356.82204595238534,0
48529,2,22.0,1,33911.02,2999.918333333333,3.0,5.0,14.0,1.0,15.0,9.0,7.71,3.0,2,459.16,29.39036241235511,238.0,0,23.70133848955088,52.15390041800061,1,474.13659442578177,0
48530,3,22.0,1,33911.02,2999.918333333333,3.0,5.0,14.0,1.0,14.0,9.0,7.71,6.0,2,459.16,24.49536130691175,239.0,0,23.70133848955088,92.3205479142016,1,433.9699469295808,0
48532,5,22.0,1,33911.02,2999.918333333333,3.0,5.0,14.0,1.0,12.0,9.0,7.71,6.0,2,459.16,28.66691527211029,241.0,0,23.70133848955088,184.31799056756137,3,361.97250427622106,0
48534,7,22.0,1,33911.02,2999.918333333333,3.0,5.0,14.0,1.0,12.0,6.0,7.71,6.0,2,459.16,37.18279251117283,239.0,0,23.70133848955088,85.08884999606771,3,461.2016448477147,0
48535,8,22.0,1,33911.02,2999.918333333333,3.0,5.0,14.0,1.0,12.0,9.0,13.71,6.0,2,459.16,39.439821869171936,239.0,0,23.70133848955088,39.56207443617223,0,476.7284204076101,0
48542,7,25.0,2,26921.13,2150.4275,5.0,7.0,17.0,4.0,23.0,20.0,3.01,4.0,2,124.1,38.7850986867093,275.0,0,72.52834994093466,266.604926553087,5,165.90947350597838,0
48543,8,25.0,2,26921.13,2150.4275,5.0,7.0,17.0,4.0,23.0,17.0,3.01,4.0,2,124.1,33.462574738099065,276.0,0,72.52834994093466,62.91384701960651,3,349.6005530394589,0
48552,1,31.0,13,45109.52,4018.126666666666,6.0,6.0,1.0,4.0,20.0,10.0,8.71,0.0,2,651.79,30.27918329001966,303.0,0,93.56115936078731,275.5903224699386,5,322.66118483594084,0
48553,2,31.0,13,45109.52,4018.126666666666,6.0,6.0,1.0,4.0,22.0,13.0,8.71,0.0,2,651.79,29.886792787321053,304.0,0,93.56115936078731,116.51078386580971,2,451.7407234400696,0
48555,4,32.0,13,45109.52,4018.126666666666,6.0,6.0,1.0,4.0,20.0,12.0,3.710000000000001,0.0,2,651.79,28.72445036536817,306.0,0,93.56115936078731,74.33894075527388,1,483.9125665506055,0
48556,5,32.0,13,45109.52,4018.126666666666,6.0,6.0,1.0,4.0,21.0,12.0,6.710000000000001,0.0,2,651.79,36.97421847731174,307.0,0,93.56115936078731,128.9308365718719,1,429.3206707340075,0
48558,7,32.0,13,45109.52,4018.126666666666,6.0,6.0,1.0,4.0,19.0,10.0,8.71,0.0,2,651.79,23.606950388948807,309.0,0,93.56115936078731,162.33050144429538,3,415.921005861584,0
48559,8,32.0,13,45109.52,4018.126666666666,6.0,6.0,1.0,4.0,15.0,12.0,8.71,0.0,2,651.79,41.13320104475729,310.0,0,93.56115936078731,108.62444254618708,2,459.6270647596923,0
48568,1,37.0,13,15950.43,1127.2025,9.0,10.0,22.0,5.0,34.0,17.0,26.98,8.0,0,2708.73,37.65461044028707,104.0,0,42.56064524898514,32.48196769621013,1,287.6776370548048,0
48569,2,38.0,13,15950.43,1127.2025,9.0,10.0,22.0,5.0,31.0,17.0,26.98,8.0,0,2708.73,28.62089131286104,105.0,1,42.56064524898514,89.3608430258245,5,270.7987617251904,0
48573,6,38.0,13,15950.43,1127.2025,9.0,10.0,22.0,5.0,34.0,19.0,31.98,8.0,0,2708.73,25.31345724851475,109.0,1,42.56064524898514,20.21291537914086,0,289.946689371874,0
48599,8,49.0,4,31653.01,2478.750833333333,3.0,7.0,9.0,2.0,5.0,3.0,9.2,6.0,1,1250.9,39.90971551852331,291.0,0,27.111028823126933,87.45175917167411,1,383.3122953385324,0
48614,7,33.0,14,38364.56,2901.046666666666,7.0,10.0,26.0,4.0,16.0,8.0,16.7,9.0,2,2661.65,38.041805591803474,101.0,1,118.10090284893124,199.79200228818272,2,232.21176152955272,0
48615,8,33.0,14,38364.56,2901.046666666666,7.0,10.0,26.0,4.0,16.0,9.0,11.7,9.0,2,2661.65,32.890492167104,102.0,1,118.10090284893124,290.8128971412596,5,171.19086667647582,0
48616,1,37.0,12,59319.42,4760.285,5.0,4.0,13.0,5.0,27.0,10.0,9.58,7.0,2,2569.72,23.699591428918424,64.0,1,207.84962257487905,474.3818321899366,5,83.79704523518437,0
48618,3,37.0,12,59319.42,4760.285,5.0,4.0,13.0,5.0,25.0,12.0,9.58,7.0,2,2569.72,31.478575754754843,66.0,1,207.84962257487905,216.44036212404487,5,341.73851530107595,0
48619,4,38.0,12,59319.42,4760.285,5.0,4.0,13.0,5.0,25.0,2907.0,9.58,7.0,2,2569.72,39.382485435322096,67.0,1,207.84962257487905,600.5368780793018,5,352.8883964439985,0
48621,6,38.0,12,59319.42,4760.285,5.0,4.0,13.0,5.0,25.0,12.0,9.58,7.0,2,2569.72,23.02537937015025,69.0,1,207.84962257487905,165.29048098112247,1,352.8883964439985,0
48622,7,38.0,12,59319.42,4760.285,5.0,4.0,13.0,5.0,20.0,15.0,9.58,7.0,2,2569.72,37.20489542235832,70.0,1,207.84962257487905,345.4110971569908,1,399.9141687600432,0
48623,8,38.0,12,59319.42,4760.285,5.0,4.0,13.0,5.0,25.0,12.0,9.58,7.0,2,2569.72,37.45674717357847,71.0,1,207.84962257487905,345.4110971569908,0,409.9138613497576,0
48632,1,40.0,11,53152.0,4157.333333333333,3.0,6.0,9.0,3.0,28.0,17.0,8.89,4.0,2,153.23,35.242817548718044,191.0,1,127.70629782176292,150.85959535156152,2,269.2977573010137,0
48633,2,40.0,11,53152.0,4157.333333333333,3.0,6.0,9.0,3.0,29.0,16.0,11.89,4.0,2,153.23,27.2998643448262,192.0,1,127.70629782176292,208.6613906126477,2,339.3656448989227,0
48634,3,40.0,11,53152.0,4157.333333333333,3.0,6.0,9.0,3.0,33.0,16.0,8.89,5.0,2,153.23,31.930723409056988,193.0,1,127.70629782176292,10000.0,1,455.068096089804,0
48636,5,40.0,11,53152.0,4157.333333333333,3.0,6.0,9.0,3.0,29.0,17.0,8.89,5.0,2,153.23,27.48972618825255,195.0,1,127.70629782176292,150.85959535156152,4,417.16744016000894,0
48638,7,41.0,11,53152.0,4157.333333333333,3.0,6.0,9.0,3.0,29.0,18.0,8.89,5.0,2,153.23,28.714534799104023,197.0,1,127.70629782176292,123.30023492435096,2,414.7268005872195,0
48639,8,41.0,11,53152.0,4157.333333333333,3.0,6.0,9.0,3.0,29.0,13.0,8.89,2331.0,2,153.23,34.000328592468826,198.0,1,127.70629782176292,62.858066555647525,2,475.1689689559229,0
48644,5,26.0,13,16945.21,1157.1008333333332,7.0,7.0,17.0,2.0,49.0,25.0,8.66,6.0,0,1286.12,38.924130650091634,233.0,0,27.211883562539214,105.42133847444136,5,273.07686129635283,0
48659,4,30.0,13,44982.74,3774.561666666666,4.0,2.0,11.0,2.0,7.0,6.0,6.14,3.0,1,388.78,39.185209812684285,239.0,0,72.30835791826603,154.6702964220897,2,410.4775123263109,0
48664,1,44.0,7,42311.16,3759.93,5.0,6.0,11.0,1.0,11.0,17.0,6.84,3.0,2,438.23,41.11980635937132,333.0,0,24.883031695806896,140.37209217840308,2,490.7378761257901,0
48666,3,44.0,7,42311.16,3759.93,5.0,6.0,11.0,1.0,12.0,17.0,6.84,3.0,2,438.23,25.96478170711049,335.0,0,24.883031695806896,385.5515183092536,5,255.5584499949396,0
48667,4,44.0,7,42311.16,3759.93,5.0,6.0,11.0,1.0,15.0,16.0,6.84,3.0,2,438.23,38.3862849830258,336.0,0,24.883031695806896,154.87938238974007,2,456.23058591445306,0
